review_id,product_id,rating,review_date
17191,1653,3,2023-10-19
17192,1861,4,2023-01-12
17193,1910,4,2023-07-09
17194,1049,1,2024-06-27
17195,2226,3,2023-07-04
17196,2556,2,2023-06-16
17197,2971,4,2024-02-06
17198,2231,5,2024-08-22
17199,2659,1,2024-10-25
17200,4608,3,2024-05-31
17201,1909,3,2023-05-20
17202,3888,5,2024-06-09
17203,3967,4,2024-06-20
17204,669,5,2024-02-29
17205,1398,3,2023-08-05
17206,330,3,2024-04-26
17207,3056,5,2023-09-12
17208,1556,3,2023-07-23
17209,4532,5,2024-10-23
17210,500,5,2023-08-28
17211,1522,1,2024-12-23
17212,1414,4,2024-12-28
17213,4492,2,2023-08-14
17214,4614,3,2024-08-13
17215,268,5,2023-12-07
17216,2043,2,2024-08-12
17217,2703,3,2023-04-05
17218,960,1,2024-11-12
17219,4409,5,2023-10-27
17220,646,5,2024-11-20
17221,2341,3,2024-12-14
17222,1257,2,2023-09-17
17223,213,1,2023-08-09
17224,119,3,2024-02-17
17225,697,1,2023-07-28
17226,2733,3,2024-08-24
17227,1900,1,2024-12-09
17228,1719,1,2024-03-10
17229,830,2,2024-11-08
17230,3289,2,2023-02-20
17231,223,1,2023-06-17
17232,4574,4,2024-10-03
17233,68,3,2024-11-17
17234,3969,5,2023-01-09
17235,1190,5,2024-10-05
17236,999,3,2024-12-21
17237,3580,3,2023-11-04
17238,441,5,2023-02-22
17239,3260,2,2024-09-24
17240,3321,4,2023-03-12
17241,465,2,2023-04-12
17242,937,2,2023-06-28
17243,2661,3,2024-11-29
17244,4599,3,2024-02-19
17245,1514,3,2024-01-21
17246,3290,1,2023-08-22
17247,2489,2,2023-01-22
17248,1166,1,2024-01-05
17249,1962,2,2024-04-05
17250,3369,5,2024-03-07
17251,2994,2,2024-07-30
17252,576,4,2024-02-14
17253,3756,4,2023-04-17
17254,2106,1,2023-03-03
17255,2410,5,2023-07-13
17256,3825,3,2023-07-20
17257,608,2,2024-06-07
17258,401,3,2023-01-10
17259,1019,5,2023-09-09
17260,2453,4,2023-09-13
17261,1942,2,2023-11-08
17262,2573,3,2023-04-23
17263,1403,1,2023-10-27
17264,299,1,2023-02-21
17265,26,4,2024-04-14
17266,2284,5,2024-01-14
17267,4704,4,2023-05-24
17268,4606,1,2023-05-27
17269,3238,5,2024-05-09
17270,901,1,2023-02-06
17271,1520,5,2024-12-04
17272,4560,1,2023-06-17
17273,142,5,2024-03-31
17274,1478,1,2023-12-04
17275,42,2,2024-10-06
17276,2999,3,2024-01-19
17277,4681,3,2023-10-13
17278,3666,4,2023-12-02
17279,1011,5,2024-10-23
17280,4184,4,2024-06-09
17281,2209,4,2023-03-09
17282,1237,3,2024-03-22
17283,1545,2,2024-11-01
17284,4159,2,2024-03-21
17285,4411,1,2023-08-04
17286,4066,1,2023-11-11
17287,1544,1,2023-02-22
17288,2353,4,2023-02-15
17289,1798,3,2023-05-28
17290,2880,2,2024-04-18
17291,3435,2,2024-02-19
17292,4128,5,2024-02-11
17293,2259,2,2023-09-22
17294,2546,2,2024-01-22
17295,2973,4,2024-08-14
17296,982,3,2023-03-01
17297,3834,3,2023-02-09
17298,3161,3,2024-11-07
17299,4492,1,2023-01-25
17300,3458,4,2024-11-11
17301,4519,1,2024-01-19
17302,4276,3,2023-09-26
17303,1125,4,2024-06-12
17304,1609,5,2024-08-01
17305,3845,3,2024-06-26
17306,592,5,2024-04-02
17307,3579,3,2024-08-23
17308,314,5,2024-09-26
17309,16,4,2023-08-12
17310,2976,4,2023-09-24
17311,3953,5,2024-04-04
17312,4141,3,2023-10-06
17313,770,4,2024-11-03
17314,103,5,2024-10-29
17315,287,5,2024-07-16
17316,2167,1,2024-02-26
17317,593,4,2023-08-06
17318,450,2,2023-06-12
17319,4863,2,2023-05-15
17320,342,5,2024-01-22
17321,1290,3,2024-11-25
17322,3624,1,2023-12-12
17323,2159,1,2024-02-14
17324,3333,5,2023-04-13
17325,4190,1,2023-04-18
17326,2453,1,2023-05-11
17327,1663,4,2023-05-04
17328,3267,2,2024-10-25
17329,3061,1,2024-02-07
17330,1736,4,2023-10-31
17331,2301,1,2024-09-25
17332,3644,5,2023-04-30
17333,2510,4,2023-01-15
17334,1138,4,2024-12-28
17335,4354,1,2024-09-03
17336,4836,3,2023-08-20
17337,4524,1,2024-12-19
17338,3154,3,2024-05-13
17339,888,4,2023-10-06
17340,1021,1,2023-03-03
17341,2948,1,2023-04-08
17342,730,4,2024-07-31
17343,3764,4,2023-05-24
17344,3848,2,2024-10-22
17345,236,2,2023-12-16
17346,328,5,2024-06-01
17347,4389,5,2023-08-10
17348,3031,4,2024-07-29
17349,257,3,2024-05-25
17350,624,4,2023-07-11
17351,1500,2,2024-07-12
17352,3910,1,2023-07-25
17353,4424,1,2024-04-12
17354,892,2,2024-01-21
17355,1318,1,2024-11-26
17356,747,5,2024-03-14
17357,2782,1,2023-10-30
17358,4556,5,2023-01-02
17359,3274,4,2023-11-15
17360,1167,4,2023-08-09
17361,4999,2,2024-04-17
17362,4900,4,2023-05-04
17363,817,2,2023-12-19
17364,3109,4,2023-06-07
17365,1050,3,2024-06-07
17366,2669,4,2024-06-26
17367,3800,1,2023-09-23
17368,3805,2,2024-12-08
17369,4929,3,2024-04-16
17370,3525,1,2023-10-28
17371,419,2,2023-02-22
17372,2654,4,2023-08-29
17373,2778,5,2023-12-16
17374,4596,1,2024-04-29
17375,2316,5,2023-07-31
17376,1676,1,2023-06-27
17377,991,2,2024-09-11
17378,2631,2,2024-10-08
17379,1927,2,2024-01-10
17380,3114,4,2023-08-24
17381,109,2,2023-07-10
17382,592,2,2023-04-21
17383,629,4,2024-11-14
17384,4362,2,2024-07-11
17385,2370,4,2023-02-28
17386,3529,4,2023-09-21
17387,1272,3,2023-05-14
17388,3734,1,2023-03-21
17389,265,2,2023-08-21
17390,3369,5,2024-11-06
17391,976,1,2024-11-15
17392,79,3,2024-11-16
17393,212,1,2024-07-06
17394,326,1,2024-12-29
17395,2281,5,2024-12-17
17396,4638,2,2023-11-01
17397,1628,2,2024-09-15
17398,4310,3,2023-05-05
17399,1369,1,2024-12-18
17400,4173,1,2024-11-29
17401,1692,5,2023-10-10
17402,419,3,2024-08-15
17403,3209,2,2024-07-05
17404,14,4,2024-10-28
17405,3515,5,2024-04-03
17406,2136,1,2023-07-05
17407,402,1,2024-08-07
17408,1395,2,2023-03-02
17409,253,2,2023-10-06
17410,66,3,2024-06-18
17411,4712,5,2023-10-22
17412,626,5,2024-08-27
17413,172,1,2024-10-24
17414,4636,5,2024-08-03
17415,1343,5,2024-05-24
17416,1551,4,2024-07-20
17417,319,2,2024-03-29
17418,2496,1,2023-12-31
17419,1615,1,2024-08-14
17420,41,5,2023-12-05
17421,2209,5,2024-05-04
17422,3400,5,2023-12-04
17423,4915,4,2023-01-01
17424,3548,3,2024-12-30
17425,1185,4,2023-10-14
17426,1604,3,2023-02-13
17427,2360,3,2023-11-29
17428,3111,5,2023-10-16
17429,4349,1,2023-10-15
17430,488,5,2024-02-13
17431,366,4,2024-09-03
17432,4898,1,2023-03-29
17433,1378,2,2024-02-08
17434,3231,5,2024-10-20
17435,3288,3,2023-08-09
17436,4405,4,2024-02-27
17437,1555,5,2023-12-08
17438,226,2,2024-02-20
17439,2666,5,2024-02-16
17440,871,5,2023-05-16
17441,2528,1,2023-01-21
17442,780,3,2023-07-29
17443,3731,1,2023-08-12
17444,4220,5,2023-06-30
17445,4956,4,2023-08-13
17446,1940,4,2023-08-09
17447,2957,2,2024-09-29
17448,2547,1,2023-04-13
17449,613,4,2023-11-10
17450,1498,2,2024-10-19
17451,494,1,2024-07-31
17452,3060,1,2024-02-06
17453,3915,1,2023-04-13
17454,3784,2,2024-03-21
17455,2158,1,2024-06-28
17456,1380,4,2023-01-01
17457,529,4,2024-10-05
17458,524,1,2023-03-23
17459,973,2,2023-04-15
17460,2317,5,2024-07-31
17461,229,1,2023-09-07
17462,2532,1,2024-02-04
17463,4728,5,2024-10-05
17464,3879,3,2024-07-10
17465,2269,1,2024-06-23
17466,2911,2,2023-01-14
17467,1413,1,2024-10-07
17468,3097,5,2024-07-08
17469,927,4,2023-11-09
17470,2428,5,2023-05-14
17471,4555,4,2023-11-07
17472,4289,1,2023-10-26
17473,4352,4,2024-07-02
17474,3900,1,2024-10-07
17475,1683,5,2024-02-10
17476,2217,5,2024-07-31
17477,2447,2,2024-06-20
17478,2634,4,2023-03-17
17479,1701,5,2024-04-03
17480,1367,4,2024-07-06
17481,1829,1,2024-09-14
17482,2775,1,2023-04-24
17483,3307,5,2024-12-08
17484,1438,2,2024-03-20
17485,1427,1,2023-01-17
17486,2097,3,2024-08-12
17487,3625,4,2024-06-07
17488,2654,2,2023-03-31
17489,2401,5,2024-09-04
17490,869,4,2024-03-17
17491,4547,5,2023-06-26
17492,1714,4,2023-09-12
17493,1030,4,2023-05-24
17494,3923,3,2023-11-17
17495,3704,1,2024-12-15
17496,1122,4,2023-10-28
17497,2015,4,2024-04-02
17498,3831,3,2023-12-24
17499,2268,4,2023-03-24
17500,1406,5,2024-11-10
17501,4928,5,2023-11-30
17502,3826,1,2024-07-06
17503,316,2,2023-01-19
17504,4537,3,2024-03-27
17505,3032,3,2024-01-14
17506,1271,3,2024-11-23
17507,1405,5,2024-08-25
17508,2933,2,2023-10-29
17509,1813,1,2024-02-18
17510,251,4,2024-12-05
17511,3554,5,2023-05-05
17512,1803,5,2023-01-12
17513,3125,2,2023-03-04
17514,2177,1,2023-01-02
17515,3499,2,2023-12-18
17516,4142,1,2024-02-08
17517,3736,4,2023-07-21
17518,3994,5,2023-03-22
17519,4689,3,2024-06-04
17520,3812,1,2023-04-14
17521,3132,4,2024-11-13
17522,1965,4,2024-09-03
17523,4535,3,2023-05-20
17524,1394,5,2023-12-24
17525,3675,4,2024-08-15
17526,4869,5,2024-09-15
17527,4676,2,2023-12-25
17528,4583,3,2023-12-11
17529,2420,4,2023-09-20
17530,4919,3,2023-08-21
17531,1770,3,2023-04-08
17532,1881,4,2023-06-24
17533,2775,1,2023-06-20
17534,3566,3,2024-04-06
17535,820,5,2023-05-18
17536,3086,1,2023-05-05
17537,3624,1,2023-01-23
17538,1657,2,2023-09-03
17539,4572,1,2024-02-18
17540,2608,1,2023-08-10
17541,4969,4,2023-05-24
17542,4190,5,2024-08-31
17543,402,5,2023-04-24
17544,534,1,2023-08-07
17545,272,1,2024-06-18
17546,2027,4,2024-09-01
17547,570,4,2023-06-23
17548,3950,1,2024-11-28
17549,1647,5,2024-01-30
17550,1289,2,2024-10-28
17551,3675,4,2023-06-30
17552,3094,5,2023-09-26
17553,4525,4,2023-05-11
17554,4037,2,2024-08-05
17555,45,3,2023-02-04
17556,691,1,2023-10-27
17557,4256,3,2024-10-28
17558,3338,4,2024-09-07
17559,2635,4,2024-08-13
17560,1063,5,2023-03-20
17561,1911,2,2023-05-17
17562,366,5,2024-08-17
17563,865,5,2023-10-09
17564,1166,2,2024-05-07
17565,4153,3,2024-02-25
17566,803,3,2023-11-30
17567,2942,4,2023-10-28
17568,3538,4,2023-04-06
17569,796,2,2024-11-14
17570,3074,4,2024-12-03
17571,3250,1,2023-09-12
17572,2290,4,2024-07-10
17573,2730,2,2024-12-09
17574,2010,5,2023-09-11
17575,1124,1,2023-05-26
17576,4041,5,2024-01-03
17577,998,4,2024-04-27
17578,1964,2,2023-03-08
17579,3874,3,2024-11-13
17580,795,2,2024-05-21
17581,1893,4,2024-03-28
17582,4373,2,2023-08-22
17583,320,1,2023-10-29
17584,164,4,2024-07-05
17585,1047,5,2023-09-08
17586,2917,1,2024-08-02
17587,2888,2,2023-11-13
17588,4737,5,2024-02-02
17589,4995,1,2024-11-10
17590,3561,3,2024-04-29
17591,323,3,2024-03-20
17592,967,5,2024-12-11
17593,3304,2,2024-07-08
17594,796,1,2023-04-16
17595,4917,5,2023-10-13
17596,3716,4,2023-12-28
17597,1191,5,2024-03-19
17598,1106,4,2024-02-09
17599,4688,1,2023-01-02
17600,4657,5,2024-01-20
17601,1486,3,2023-09-08
17602,186,2,2024-11-23
17603,834,5,2024-03-12
17604,3992,5,2024-02-29
17605,4912,3,2024-05-09
17606,838,5,2023-08-26
17607,637,4,2023-08-21
17608,233,1,2024-03-26
17609,2427,4,2024-01-14
17610,3371,5,2024-02-22
17611,178,1,2024-08-09
17612,385,3,2023-05-15
17613,2225,2,2023-03-25
17614,4138,2,2024-03-17
17615,920,4,2023-09-17
17616,3000,3,2024-06-09
17617,3560,1,2024-05-12
17618,1562,1,2023-01-17
17619,2424,1,2023-09-30
17620,856,4,2024-10-18
17621,2772,3,2024-11-23
17622,2868,1,2024-05-05
17623,4290,5,2023-11-22
17624,1009,2,2023-11-18
17625,1199,1,2024-09-29
17626,734,3,2024-04-13
17627,1642,1,2023-01-15
17628,3018,4,2024-01-22
17629,1259,4,2024-06-20
17630,1960,3,2024-08-29
17631,2905,2,2024-07-16
17632,157,5,2023-04-19
17633,2567,2,2023-04-03
17634,2608,4,2024-11-17
17635,4498,1,2024-10-11
17636,1833,3,2024-04-20
17637,1806,1,2024-08-21
17638,1494,1,2024-04-01
17639,2691,4,2023-02-12
17640,1975,4,2023-07-08
17641,2907,5,2023-12-25
17642,3699,5,2024-08-18
17643,853,4,2023-09-10
17644,47,2,2024-04-17
17645,2907,4,2023-03-11
17646,3739,2,2024-12-02
17647,2461,3,2024-02-28
17648,3285,3,2024-08-16
17649,2627,2,2023-02-23
17650,3099,3,2024-01-05
17651,4538,5,2024-08-04
17652,4485,5,2024-10-20
17653,1715,3,2024-04-30
17654,702,1,2024-02-13
17655,3850,1,2024-09-15
17656,930,5,2024-08-06
17657,591,1,2024-04-07
17658,1864,1,2023-09-16
17659,83,2,2024-08-05
17660,4994,3,2023-08-30
17661,3350,5,2024-05-15
17662,1029,1,2023-04-05
17663,712,4,2024-09-22
17664,2692,3,2023-09-16
17665,218,2,2024-07-23
17666,3197,2,2024-12-30
17667,442,3,2024-04-28
17668,3788,1,2024-05-27
17669,4587,4,2024-08-28
17670,2853,5,2023-01-11
17671,3883,2,2023-01-02
17672,1545,4,2024-08-05
17673,2998,4,2024-01-19
17674,2052,4,2024-11-19
17675,1473,1,2023-11-18
17676,4441,4,2023-03-16
17677,2713,3,2023-11-04
17678,3827,2,2023-02-10
17679,1126,5,2024-01-27
17680,3746,4,2024-04-16
17681,4464,3,2023-08-05
17682,1284,2,2024-11-14
17683,4237,5,2023-12-12
17684,3087,3,2023-10-05
17685,2849,4,2023-04-21
17686,1036,4,2024-08-28
17687,4190,4,2023-06-04
17688,2681,3,2023-02-27
17689,813,4,2024-01-12
17690,1292,5,2023-05-11
17691,206,5,2024-09-10
17692,3386,5,2023-09-11
17693,2507,2,2024-07-18
17694,4589,5,2023-07-27
17695,202,3,2023-12-13
17696,4547,3,2023-04-21
17697,4620,1,2023-10-14
17698,1969,5,2024-07-29
17699,3563,4,2023-08-26
17700,4648,3,2024-08-28
17701,2327,2,2024-11-06
17702,3335,2,2023-06-22
17703,2302,3,2024-10-24
17704,3835,4,2024-03-27
17705,826,5,2024-03-04
17706,4945,5,2024-09-29
17707,1652,3,2023-01-01
17708,701,4,2024-05-12
17709,373,2,2023-05-03
17710,756,2,2024-01-04
17711,786,1,2024-02-20
17712,441,3,2023-04-21
17713,2343,1,2023-11-04
17714,4493,5,2023-03-12
17715,2950,4,2023-09-12
17716,1590,1,2023-11-09
17717,1860,5,2023-09-26
17718,4066,2,2024-01-27
17719,514,2,2024-05-09
17720,1702,5,2024-04-23
17721,2175,5,2024-03-25
17722,3667,5,2024-12-03
17723,1205,5,2023-09-20
17724,63,5,2024-07-25
17725,430,3,2024-08-20
17726,2898,2,2024-01-22
17727,4732,2,2024-03-30
17728,2519,5,2023-09-19
17729,3624,1,2023-08-25
17730,4386,5,2024-10-28
17731,2786,2,2024-08-02
17732,2945,4,2023-04-17
17733,3984,3,2023-08-28
17734,2813,3,2023-03-11
17735,1065,3,2024-11-16
17736,353,5,2023-12-17
17737,1029,3,2024-10-11
17738,4975,1,2024-11-21
17739,4572,1,2024-10-30
17740,95,3,2024-03-18
17741,2203,5,2023-09-22
17742,3128,4,2024-10-14
17743,2428,3,2023-11-14
17744,2303,4,2023-04-21
17745,2005,1,2024-08-21
17746,2459,3,2024-09-12
17747,2109,4,2024-06-23
17748,4037,4,2024-09-22
17749,4530,2,2023-12-23
17750,2314,5,2023-08-14
17751,2474,4,2024-08-15
17752,3033,5,2023-07-21
17753,3722,5,2024-07-28
17754,3466,2,2024-01-20
17755,28,5,2024-09-02
17756,2263,2,2024-01-25
17757,2128,4,2023-11-06
17758,734,1,2023-04-13
17759,4641,3,2024-01-02
17760,687,5,2024-01-12
17761,2601,3,2023-03-24
17762,1348,3,2023-11-04
17763,3672,4,2024-02-10
17764,625,2,2024-02-16
17765,3800,4,2023-12-27
17766,3295,2,2024-05-29
17767,2835,2,2024-05-06
17768,4192,3,2023-12-11
17769,4893,5,2024-08-17
17770,4746,5,2024-11-13
17771,389,2,2023-10-24
17772,2871,5,2023-11-28
17773,4917,2,2023-01-15
17774,82,1,2024-05-10
17775,3503,5,2023-07-08
17776,3076,5,2023-11-30
17777,3976,2,2023-07-09
17778,2699,4,2024-02-28
17779,2042,4,2024-10-05
17780,3319,5,2024-11-08
17781,4868,4,2024-11-13
17782,4686,4,2024-09-06
17783,1335,2,2023-01-30
17784,355,4,2024-01-17
17785,3064,5,2024-06-25
17786,3510,1,2023-02-24
17787,3860,1,2024-05-24
17788,2005,1,2024-07-08
17789,22,1,2024-01-25
17790,1261,3,2023-04-22
17791,1878,2,2023-12-30
17792,3437,1,2024-07-03
17793,3508,4,2023-03-03
17794,3345,5,2023-11-15
17795,502,3,2024-05-22
17796,1043,3,2023-07-14
17797,659,4,2023-09-22
17798,3220,4,2024-04-13
17799,1932,4,2023-08-11
17800,654,4,2024-08-07
17801,3262,1,2024-05-26
17802,1914,5,2023-08-21
17803,572,4,2024-01-21
17804,2381,3,2023-12-28
17805,3055,4,2024-09-01
17806,2136,3,2024-06-08
17807,731,5,2023-07-29
17808,3457,2,2023-01-19
17809,4236,2,2024-05-28
17810,545,2,2024-01-04
17811,1248,5,2023-02-28
17812,799,4,2024-10-23
17813,4018,3,2023-02-02
17814,810,5,2023-12-18
17815,3645,1,2023-09-23
17816,2643,3,2023-10-05
17817,752,5,2023-11-13
17818,3086,4,2023-04-14
17819,1853,2,2023-10-11
17820,2941,2,2024-07-18
17821,578,5,2023-08-24
17822,2105,1,2024-08-06
17823,1844,4,2024-04-23
17824,49,2,2024-02-12
17825,3544,4,2024-06-28
17826,743,3,2024-07-16
17827,2885,4,2024-02-05
17828,4551,3,2024-02-24
17829,3217,2,2024-03-02
17830,4587,5,2024-08-02
17831,122,2,2024-07-16
17832,1851,5,2024-05-27
17833,4975,1,2023-06-23
17834,1059,2,2023-08-26
17835,4537,5,2023-06-28
17836,1257,4,2023-08-24
17837,2258,3,2023-05-25
17838,442,2,2023-12-28
17839,1555,3,2024-06-06
17840,1942,4,2024-05-21
17841,1147,5,2023-09-12
17842,2860,1,2024-02-05
17843,2436,5,2023-11-27
17844,4580,3,2024-07-22
17845,1372,3,2023-07-13
17846,2617,5,2023-04-07
17847,2912,2,2024-11-13
17848,3779,1,2024-02-29
17849,1150,2,2023-04-11
17850,3537,2,2024-12-14
17851,3319,2,2023-08-16
17852,2766,5,2023-01-30
17853,2537,3,2024-08-14
17854,564,4,2024-02-02
17855,3201,2,2023-01-19
17856,2966,5,2024-12-05
17857,781,5,2023-03-23
17858,4763,5,2023-02-02
17859,2911,1,2023-02-01
17860,600,5,2024-09-05
17861,4658,5,2024-08-08
17862,4637,5,2023-11-25
17863,2364,2,2023-07-28
17864,2259,4,2023-06-26
17865,2110,4,2024-04-01
17866,2085,1,2024-02-04
17867,1846,5,2024-01-07
17868,266,1,2024-10-26
17869,372,2,2023-03-11
17870,4964,1,2024-02-23
17871,1097,1,2023-06-14
17872,2119,1,2023-04-28
17873,2406,1,2024-06-21
17874,755,3,2023-09-28
17875,2345,2,2024-11-20
17876,4497,2,2023-09-24
17877,3832,2,2024-09-26
17878,3238,4,2023-12-21
17879,4901,4,2023-08-22
17880,3221,2,2024-06-29
17881,1231,4,2024-02-03
17882,2582,1,2023-08-03
17883,4591,4,2024-10-24
17884,3462,5,2023-03-13
17885,1660,3,2024-02-23
17886,3387,3,2023-10-17
17887,2176,5,2023-11-04
17888,1802,1,2023-12-03
17889,3077,4,2024-11-29
17890,3735,1,2024-01-12
17891,2537,3,2024-12-27
17892,4827,5,2023-09-09
17893,4135,2,2023-08-13
17894,3276,1,2023-09-27
17895,3779,1,2024-08-15
17896,369,5,2023-01-06
17897,2121,2,2024-09-11
17898,3025,5,2024-04-30
17899,1871,2,2024-11-25
17900,17,4,2023-12-23
17901,2504,3,2023-01-18
17902,15,2,2023-04-04
17903,70,4,2024-02-13
17904,1005,1,2024-07-11
17905,4616,5,2023-06-15
17906,4763,4,2023-03-06
17907,939,3,2023-11-14
17908,3301,1,2023-09-17
17909,3815,2,2024-05-19
17910,1071,5,2023-06-24
17911,4239,3,2023-07-22
17912,3004,4,2024-05-31
17913,1181,4,2024-08-25
17914,578,4,2024-10-02
17915,3551,4,2023-12-19
17916,4476,1,2023-09-13
17917,4013,5,2024-09-11
17918,3268,4,2023-03-01
17919,1114,2,2023-05-23
17920,4624,1,2024-10-18
17921,1538,1,2023-03-18
17922,1884,1,2024-10-26
17923,3100,3,2023-11-15
17924,3832,5,2024-06-10
17925,2352,2,2023-05-19
17926,1639,4,2023-08-25
17927,4504,2,2023-10-07
17928,4210,1,2024-03-21
17929,4539,5,2024-11-08
17930,4123,5,2023-07-26
17931,1450,5,2023-01-05
17932,3628,2,2024-02-17
17933,4344,3,2024-02-17
17934,4929,4,2023-01-25
17935,4828,2,2024-06-12
17936,4677,2,2024-03-15
17937,3769,5,2023-07-01
17938,1161,5,2023-12-03
17939,4469,3,2023-03-15
17940,2715,5,2024-09-08
17941,3323,2,2023-05-19
17942,2888,5,2023-07-06
17943,1588,3,2023-10-09
17944,4050,1,2024-12-05
17945,3271,4,2023-09-26
17946,3481,3,2023-11-15
17947,2200,1,2023-02-27
17948,655,4,2024-10-03
17949,2598,1,2024-12-25
17950,1020,1,2024-12-11
17951,889,2,2024-03-07
17952,1127,3,2023-04-19
17953,4928,1,2023-01-19
17954,2112,3,2023-02-25
17955,1654,3,2024-05-13
17956,4007,3,2024-10-21
17957,2132,3,2024-06-02
17958,2393,1,2024-11-15
17959,196,3,2023-04-16
17960,2206,4,2024-03-18
17961,312,5,2023-10-22
17962,4112,4,2023-02-03
17963,1949,2,2024-04-05
17964,2041,3,2023-12-16
17965,758,3,2024-05-03
17966,1292,1,2024-07-14
17967,785,2,2023-11-08
17968,89,5,2024-03-12
17969,785,5,2024-10-28
17970,445,4,2023-06-24
17971,4073,4,2023-07-05
17972,107,5,2024-04-16
17973,4099,3,2023-08-07
17974,2450,1,2023-06-03
17975,2345,5,2024-10-31
17976,4791,4,2023-01-28
17977,3384,1,2023-12-15
17978,771,5,2023-04-02
17979,3421,3,2024-04-18
17980,2702,5,2023-11-04
17981,2007,4,2024-01-18
17982,4146,5,2024-06-18
17983,4324,4,2024-11-27
17984,4256,3,2023-10-04
17985,1269,3,2024-02-14
17986,4457,1,2024-12-28
17987,2433,3,2023-03-23
17988,398,3,2023-11-24
17989,2691,3,2024-11-21
17990,1040,5,2023-01-07
17991,1840,3,2024-09-15
17992,3573,3,2023-01-19
17993,2846,5,2023-03-21
17994,803,4,2024-06-18
17995,3992,2,2024-03-06
17996,2651,4,2023-03-13
17997,2180,3,2023-06-17
17998,4340,1,2023-02-05
17999,347,2,2024-02-19
18000,1554,1,2023-09-12
18001,3762,1,2024-07-14
18002,4842,4,2024-06-11
18003,829,5,2023-10-17
18004,3476,5,2023-11-19
18005,3741,5,2024-03-25
18006,4462,3,2023-01-03
18007,2135,2,2024-01-29
18008,3887,2,2023-10-05
18009,458,5,2023-10-15
18010,1127,2,2024-06-27
18011,4736,1,2023-04-16
18012,3862,4,2024-06-27
18013,793,4,2023-02-02
18014,1882,1,2023-12-06
18015,3633,1,2023-10-15
18016,4320,3,2024-11-29
18017,4410,5,2024-07-15
18018,295,4,2024-10-30
18019,859,5,2023-10-11
18020,4721,3,2024-11-18
18021,2671,1,2023-04-25
18022,3245,3,2023-07-07
18023,2765,1,2024-07-17
18024,537,2,2024-12-15
18025,2876,1,2023-10-05
18026,1333,4,2023-12-18
18027,2314,4,2023-02-20
18028,3815,5,2024-05-25
18029,2211,5,2023-03-01
18030,4736,2,2023-03-17
18031,3808,4,2023-07-10
18032,4220,1,2024-09-04
18033,2791,2,2024-12-05
18034,3941,4,2024-10-26
18035,3913,4,2024-05-11
18036,3004,2,2023-02-23
18037,1521,4,2024-11-29
18038,4979,3,2024-05-26
18039,3541,4,2024-05-03
18040,500,4,2024-07-27
18041,1125,4,2024-08-10
18042,1928,5,2023-02-19
18043,671,1,2023-01-30
18044,110,5,2024-10-10
18045,242,5,2024-11-07
18046,4837,4,2023-05-14
18047,980,4,2023-09-19
18048,3212,3,2023-11-19
18049,3550,4,2023-11-22
18050,4881,5,2023-09-15
18051,3202,3,2023-04-17
18052,1479,1,2023-04-25
18053,4403,4,2023-05-30
18054,3955,3,2023-11-10
18055,3400,4,2024-05-19
18056,1737,2,2024-02-18
18057,4825,1,2024-07-19
18058,3603,5,2023-02-05
18059,4274,4,2023-01-11
18060,234,3,2023-09-11
18061,3650,4,2024-08-01
18062,2498,1,2024-03-01
18063,1232,4,2023-12-15
18064,1408,4,2023-01-17
18065,2013,5,2023-11-21
18066,1046,4,2024-06-21
18067,1227,1,2023-07-31
18068,3556,4,2024-12-02
18069,2293,4,2023-05-03
18070,4213,3,2023-05-12
18071,2631,1,2023-09-23
18072,415,1,2024-05-05
18073,1165,3,2024-09-19
18074,708,5,2023-01-29
18075,2728,5,2023-11-09
18076,2798,3,2023-03-29
18077,1114,2,2023-11-30
18078,1289,4,2024-11-09
18079,1913,5,2024-10-03
18080,4732,1,2024-10-11
18081,747,1,2023-03-19
18082,3948,3,2024-05-31
18083,2175,2,2023-05-08
18084,2004,4,2024-04-01
18085,2728,3,2023-09-17
18086,980,3,2023-04-23
18087,906,5,2023-05-18
18088,3445,2,2023-08-14
18089,612,3,2023-08-13
18090,3267,5,2024-01-07
18091,4141,2,2024-09-29
18092,4157,4,2023-10-28
18093,1343,2,2023-07-05
18094,1234,4,2024-09-22
18095,3240,4,2024-04-13
18096,2665,2,2024-12-27
18097,3121,2,2023-02-28
18098,3991,2,2024-04-20
18099,50,2,2023-11-09
18100,1021,1,2023-12-08
18101,3738,1,2024-07-03
18102,2759,1,2023-12-23
18103,905,1,2024-04-02
18104,4188,3,2023-01-28
18105,3741,3,2023-03-21
18106,3275,4,2024-01-30
18107,340,4,2024-09-19
18108,4113,5,2023-03-24
18109,2548,1,2024-03-07
18110,953,3,2024-03-15
18111,3196,4,2024-08-10
18112,3788,2,2024-03-05
18113,1842,5,2023-05-18
18114,4467,1,2024-11-03
18115,4870,2,2024-02-29
18116,1903,5,2024-07-20
18117,4189,1,2023-01-05
18118,1033,1,2024-01-21
18119,582,3,2024-05-15
18120,3366,4,2024-06-29
18121,3439,1,2024-05-14
18122,341,5,2023-07-14
18123,2684,3,2023-07-05
18124,264,2,2024-03-04
18125,1481,4,2024-04-07
18126,1252,5,2024-08-10
18127,946,2,2023-04-23
18128,3231,5,2023-09-03
18129,126,3,2024-04-05
18130,1181,3,2023-09-17
18131,2210,3,2024-11-26
18132,2854,2,2024-03-19
18133,3343,2,2024-10-01
18134,722,1,2023-10-01
18135,4527,1,2024-12-03
18136,1857,2,2023-10-21
