inventory_id,product_id,movement_type,movement_qty,movement_date
7902,3775,OUT,40,2023-11-20
7903,1619,OUT,83,2024-05-10
7904,3347,OUT,31,2023-04-08
7905,2909,IN,55,2023-05-02
7906,771,IN,17,2024-07-21
7907,3822,IN,5,2024-01-28
7908,4531,IN,83,2023-03-26
7909,2313,OUT,69,2023-06-22
7910,55,IN,24,2023-09-10
7911,4881,OUT,90,2023-03-11
7912,4715,IN,26,2024-02-21
7913,895,OUT,37,2023-05-23
7914,4272,IN,80,2023-05-27
7915,4916,IN,86,2024-03-31
7916,2763,IN,98,2023-03-23
7917,3172,IN,86,2023-06-24
7918,1396,OUT,40,2024-10-09
7919,4313,OUT,28,2024-01-25
7920,4604,OUT,18,2023-04-13
7921,505,IN,34,2023-07-10
7922,4316,OUT,69,2024-01-03
7923,3090,OUT,29,2024-12-19
7924,2471,OUT,19,2023-02-16
7925,486,IN,54,2023-02-13
7926,4978,OUT,41,2024-12-02
7927,2427,IN,2,2023-01-06
7928,2181,IN,92,2023-06-16
7929,1549,OUT,35,2023-03-08
7930,4113,OUT,46,2023-10-06
7931,3583,OUT,18,2024-10-22
7932,1043,IN,73,2024-05-31
7933,4497,OUT,74,2023-04-05
7934,3494,OUT,24,2023-04-12
7935,2118,IN,83,2024-07-13
7936,3168,OUT,25,2024-11-27
7937,4926,IN,55,2024-09-01
7938,2086,IN,64,2024-04-02
7939,1007,IN,85,2024-02-02
7940,283,IN,25,2023-08-21
7941,2245,OUT,77,2024-04-10
7942,597,OUT,98,2023-06-12
7943,99,IN,36,2024-02-14
7944,2596,OUT,2,2023-06-18
7945,3369,IN,11,2024-11-27
7946,1962,IN,87,2024-08-26
7947,3179,IN,59,2024-12-13
7948,1352,OUT,58,2023-09-06
7949,3153,IN,8,2023-02-17
7950,641,OUT,34,2023-03-20
7951,3437,OUT,14,2024-11-28
7952,1988,IN,73,2024-06-28
7953,3648,OUT,31,2023-10-27
7954,56,OUT,87,2024-07-25
7955,3174,IN,85,2023-07-27
7956,3000,IN,70,2023-03-25
7957,1488,IN,85,2024-06-19
7958,2262,OUT,39,2023-05-04
7959,1554,OUT,15,2024-04-05
7960,4388,IN,40,2023-04-29
7961,448,IN,15,2024-07-12
7962,4344,IN,44,2024-12-22
7963,1950,IN,26,2023-02-22
7964,1655,IN,98,2023-01-30
7965,2441,OUT,50,2023-06-10
7966,4300,OUT,45,2023-06-18
7967,2682,OUT,54,2023-05-15
7968,1143,OUT,56,2024-02-14
7969,3135,OUT,72,2024-02-10
7970,1132,IN,5,2024-12-31
7971,4453,IN,92,2023-09-30
7972,3742,IN,51,2023-02-13
7973,2443,IN,2,2023-06-19
7974,49,IN,29,2023-04-15
7975,85,OUT,90,2023-11-20
7976,2654,IN,32,2023-08-11
7977,84,IN,88,2023-02-21
7978,539,IN,85,2024-04-01
7979,4505,OUT,78,2023-04-10
7980,4484,OUT,60,2024-07-17
7981,654,OUT,56,2024-03-27
7982,824,OUT,11,2024-08-07
7983,417,OUT,5,2023-11-09
7984,224,IN,81,2024-05-31
7985,3612,IN,97,2023-04-19
7986,4408,IN,74,2024-09-21
7987,174,OUT,5,2024-03-07
7988,2620,IN,64,2024-06-16
7989,4425,OUT,5,2024-12-14
7990,2626,OUT,8,2024-02-25
7991,1836,IN,26,2023-11-03
7992,458,OUT,38,2024-02-27
7993,4052,OUT,92,2023-05-15
7994,3944,IN,51,2024-09-13
7995,4147,OUT,2,2023-02-10
7996,855,OUT,2,2024-03-29
7997,1509,OUT,19,2023-09-24
7998,4785,IN,69,2024-02-18
7999,3711,OUT,47,2024-12-02
8000,3956,IN,66,2024-09-13
8001,3495,OUT,96,2024-03-07
8002,4691,OUT,41,2023-02-22
8003,4600,IN,86,2023-01-28
8004,573,OUT,96,2024-10-15
8005,2995,OUT,56,2023-01-06
8006,1813,IN,29,2023-09-16
8007,320,OUT,75,2024-01-16
8008,4010,OUT,40,2024-04-23
8009,1532,OUT,53,2024-05-05
8010,2014,OUT,53,2024-12-05
8011,1821,OUT,21,2023-10-27
8012,776,OUT,69,2023-07-24
8013,1988,IN,70,2023-03-12
8014,20,OUT,22,2024-02-03
8015,4592,IN,9,2024-03-06
8016,1754,OUT,17,2024-12-14
8017,1056,IN,43,2024-09-03
8018,2506,IN,46,2024-12-22
8019,1382,IN,28,2023-03-30
8020,2455,OUT,33,2023-05-10
8021,1455,OUT,75,2024-06-27
8022,471,IN,43,2023-04-20
8023,1242,IN,74,2023-02-23
8024,4305,OUT,49,2024-12-08
8025,4903,IN,76,2023-09-26
8026,3998,IN,80,2024-06-22
8027,4654,OUT,25,2024-10-15
8028,1782,OUT,90,2023-12-12
8029,1340,OUT,22,2024-06-07
8030,385,IN,3,2024-09-28
8031,3685,IN,25,2024-06-25
8032,2285,OUT,55,2024-02-04
8033,698,IN,22,2023-07-22
8034,1101,IN,42,2023-06-17
8035,3592,IN,1,2024-06-28
8036,968,IN,51,2023-05-24
8037,4227,OUT,37,2024-12-29
8038,4350,IN,73,2024-09-29
8039,350,OUT,72,2023-08-31
8040,288,IN,38,2024-08-17
8041,1525,IN,23,2024-09-09
8042,205,OUT,85,2024-07-01
8043,3572,IN,13,2023-10-12
8044,1604,OUT,74,2024-12-28
8045,3325,IN,93,2023-02-12
8046,1895,OUT,31,2024-09-22
8047,994,IN,82,2024-02-04
8048,4941,OUT,2,2024-06-22
8049,4994,IN,20,2023-01-30
8050,3867,OUT,75,2024-02-07
8051,2095,IN,11,2024-10-08
8052,1591,IN,18,2023-10-10
8053,905,OUT,87,2023-11-19
8054,327,OUT,62,2024-10-28
8055,26,OUT,17,2024-10-05
8056,2041,IN,55,2023-06-01
8057,1452,IN,36,2023-10-12
8058,875,IN,17,2023-10-09
8059,2185,OUT,11,2024-03-31
8060,984,IN,70,2024-05-07
8061,2260,OUT,83,2024-03-24
8062,2002,OUT,48,2024-12-03
8063,3310,IN,82,2024-06-24
8064,1426,IN,5,2024-06-07
8065,2504,OUT,61,2023-05-21
8066,770,OUT,33,2023-10-25
8067,448,IN,88,2024-09-17
8068,2683,IN,47,2024-05-11
8069,2643,IN,40,2023-03-12
8070,3945,OUT,55,2023-11-24
8071,3038,OUT,38,2024-09-02
8072,3814,OUT,76,2024-04-12
8073,611,IN,48,2024-12-17
8074,962,OUT,35,2023-09-22
8075,4635,OUT,50,2024-06-02
8076,1484,IN,50,2024-10-16
8077,2451,OUT,68,2023-08-24
8078,3661,OUT,27,2023-07-10
8079,2285,IN,27,2023-06-18
8080,3717,OUT,73,2024-08-14
8081,844,OUT,37,2023-11-27
8082,4701,OUT,85,2023-12-04
8083,1527,OUT,4,2023-03-08
8084,2123,IN,22,2023-08-09
8085,2358,OUT,87,2023-03-05
8086,1469,OUT,39,2023-05-16
8087,4392,OUT,29,2023-09-30
8088,1658,OUT,37,2024-03-12
8089,2739,OUT,92,2023-04-26
8090,1390,IN,95,2024-05-06
8091,3907,IN,91,2024-02-24
8092,2193,OUT,22,2024-10-30
8093,2693,OUT,56,2024-06-29
8094,3679,IN,33,2024-11-17
8095,4497,OUT,61,2024-11-27
8096,526,IN,87,2023-10-10
8097,1483,OUT,38,2023-01-05
8098,441,IN,41,2023-05-10
8099,61,OUT,74,2023-07-16
8100,4783,OUT,83,2024-12-08
8101,3640,IN,47,2024-09-07
8102,1202,IN,97,2024-07-02
8103,3440,OUT,23,2024-05-07
8104,1793,IN,68,2024-01-10
8105,2018,IN,91,2023-05-20
8106,2959,OUT,72,2023-08-14
8107,4368,IN,87,2023-09-23
8108,1527,OUT,61,2024-07-19
8109,2281,IN,90,2023-02-02
8110,4286,IN,8,2023-09-20
8111,4530,IN,57,2024-06-19
8112,3590,OUT,37,2024-01-19
8113,3545,IN,37,2023-01-23
8114,2282,OUT,59,2024-12-12
8115,2033,OUT,50,2024-09-20
8116,4600,OUT,49,2023-04-21
8117,615,OUT,48,2023-11-24
8118,4658,OUT,44,2023-12-07
8119,1300,OUT,97,2024-05-29
8120,1452,IN,41,2024-06-02
8121,4201,OUT,40,2024-01-15
8122,2858,IN,38,2024-12-14
8123,3651,IN,87,2023-10-28
8124,4041,IN,84,2023-08-12
8125,1677,OUT,14,2023-04-04
8126,3747,OUT,24,2024-06-24
8127,3276,IN,77,2023-02-24
8128,2350,OUT,63,2023-11-09
8129,4574,IN,97,2023-12-01
8130,1458,IN,27,2024-10-10
8131,2343,IN,99,2023-10-11
8132,684,IN,76,2024-09-06
8133,1549,OUT,54,2024-09-07
8134,383,IN,57,2024-02-28
8135,2294,IN,77,2023-02-04
8136,2977,OUT,45,2024-04-20
8137,3020,OUT,83,2024-12-20
8138,4749,IN,29,2023-09-16
8139,4702,OUT,40,2024-12-29
8140,3407,IN,86,2023-03-09
8141,2049,IN,44,2024-02-10
8142,2152,IN,81,2023-10-02
8143,1350,IN,22,2023-05-17
8144,4654,IN,52,2024-04-05
8145,1547,OUT,3,2024-09-27
8146,2534,IN,47,2024-11-15
8147,568,OUT,97,2024-04-16
8148,1467,OUT,66,2024-06-05
8149,755,OUT,69,2023-08-16
8150,2418,OUT,38,2023-05-19
8151,881,OUT,56,2024-08-21
8152,1809,OUT,60,2024-09-22
8153,4897,IN,54,2023-07-30
8154,3932,IN,41,2023-06-27
8155,3490,IN,9,2024-02-05
8156,274,OUT,8,2024-07-09
8157,879,IN,63,2023-01-23
8158,1796,IN,77,2024-12-15
8159,2403,OUT,89,2023-07-18
8160,4087,OUT,83,2023-06-10
8161,4097,IN,39,2023-12-31
8162,3834,IN,58,2024-01-16
8163,3812,OUT,94,2024-03-10
8164,4129,OUT,17,2023-02-08
8165,3880,OUT,79,2024-02-02
8166,4342,IN,22,2024-08-15
8167,4725,OUT,56,2023-02-02
8168,3899,OUT,88,2024-04-13
8169,3382,OUT,47,2023-04-03
8170,1943,IN,91,2023-04-23
8171,4369,IN,57,2023-03-15
8172,3536,IN,23,2023-06-12
8173,4555,IN,99,2024-09-14
8174,4443,IN,25,2024-12-11
8175,1723,OUT,21,2024-02-07
8176,3646,IN,16,2024-11-15
8177,3685,OUT,43,2024-09-21
8178,1538,IN,70,2024-06-07
8179,4497,OUT,84,2023-11-17
8180,1041,OUT,49,2024-01-26
8181,1442,IN,46,2024-01-12
8182,762,IN,23,2024-12-31
8183,4641,OUT,2,2024-09-22
8184,1837,IN,86,2023-02-03
8185,976,OUT,61,2023-01-30
8186,1166,IN,91,2024-04-15
8187,52,OUT,27,2023-01-09
8188,988,IN,61,2024-03-30
8189,3857,OUT,63,2024-04-28
8190,1714,OUT,11,2024-11-30
8191,3548,IN,11,2024-09-18
8192,3693,OUT,13,2023-04-12
8193,3807,OUT,99,2023-07-24
8194,4119,OUT,41,2024-01-16
8195,3196,IN,72,2024-06-01
8196,4728,IN,53,2024-02-25
8197,3857,IN,12,2024-09-10
8198,459,OUT,13,2023-03-26
8199,2405,OUT,95,2023-12-08
8200,1923,IN,9,2023-06-12
8201,4231,OUT,32,2023-12-17
8202,577,IN,87,2024-11-26
8203,4320,IN,32,2024-08-04
8204,1805,IN,10,2024-12-29
8205,4856,OUT,72,2024-06-19
8206,612,IN,43,2023-03-24
8207,2038,OUT,6,2024-01-05
8208,107,OUT,24,2023-06-27
8209,4963,OUT,6,2023-12-31
8210,2285,IN,19,2023-05-23
8211,2523,OUT,49,2023-05-30
8212,1129,IN,21,2023-04-29
8213,3628,OUT,4,2023-07-13
8214,3106,IN,33,2023-05-25
8215,2665,OUT,74,2024-11-09
8216,1055,OUT,35,2023-08-16
8217,2138,IN,33,2023-07-31
8218,3482,OUT,56,2024-05-16
8219,3976,IN,46,2024-11-11
8220,4061,OUT,39,2024-05-01
8221,2752,IN,92,2024-02-28
8222,2243,IN,81,2024-09-19
8223,3386,IN,45,2024-05-09
8224,1680,OUT,65,2023-12-21
8225,3462,OUT,49,2024-09-08
8226,4291,OUT,13,2023-11-05
8227,4005,OUT,40,2023-05-21
8228,39,OUT,92,2023-10-14
8229,1197,IN,75,2024-05-15
8230,4967,IN,50,2024-03-07
8231,1877,IN,76,2024-06-21
8232,705,IN,13,2023-04-10
8233,816,IN,26,2024-12-27
8234,4802,OUT,29,2023-09-07
8235,2215,OUT,59,2024-01-20
8236,2274,OUT,74,2023-06-11
8237,1187,IN,22,2023-02-20
8238,3018,OUT,50,2024-11-05
8239,379,IN,76,2024-10-03
8240,2831,OUT,20,2023-07-21
8241,3269,IN,40,2024-10-12
8242,2177,OUT,72,2023-01-10
8243,3372,IN,66,2024-09-25
8244,3396,IN,69,2024-09-24
8245,3920,OUT,64,2024-07-31
8246,451,OUT,60,2023-05-09
8247,2689,OUT,26,2024-01-14
8248,3709,OUT,15,2024-07-07
8249,1058,OUT,14,2024-06-01
8250,1697,IN,9,2024-12-08
8251,3240,IN,97,2023-11-04
8252,2381,OUT,59,2023-11-19
8253,3634,OUT,60,2024-06-06
8254,618,OUT,73,2024-03-02
8255,123,OUT,70,2024-06-01
8256,4435,OUT,10,2023-11-18
8257,4215,OUT,71,2023-06-08
8258,725,IN,21,2023-10-27
8259,1087,IN,42,2023-08-19
8260,871,OUT,49,2023-09-21
8261,519,OUT,13,2023-12-01
8262,898,IN,63,2023-03-22
8263,4392,OUT,5,2023-06-30
8264,4585,IN,61,2024-01-20
8265,2008,OUT,95,2023-05-16
8266,2007,IN,34,2023-04-22
8267,1924,OUT,17,2023-06-19
8268,1037,OUT,70,2024-10-08
8269,2957,OUT,26,2024-11-26
8270,4276,IN,2,2024-07-03
8271,3580,OUT,27,2023-03-17
8272,3166,OUT,49,2024-11-14
8273,3584,IN,41,2024-11-02
8274,204,IN,52,2023-12-02
8275,2458,IN,63,2024-03-12
8276,4602,OUT,68,2023-05-09
8277,4806,OUT,1,2024-10-28
8278,2421,OUT,25,2024-12-31
8279,4287,IN,36,2024-01-28
8280,3743,OUT,73,2024-05-21
8281,4740,OUT,20,2024-12-27
8282,1362,IN,58,2023-01-23
8283,4535,IN,42,2024-11-05
8284,1719,IN,7,2024-03-14
8285,4653,OUT,20,2023-12-07
8286,1099,OUT,3,2024-04-22
8287,3474,IN,4,2023-10-17
8288,1586,OUT,22,2023-01-26
8289,2603,OUT,28,2024-04-22
8290,4094,IN,16,2024-05-01
8291,2955,OUT,99,2023-06-26
8292,1055,IN,25,2023-10-02
8293,1803,OUT,67,2024-02-27
8294,943,OUT,85,2024-04-01
8295,2878,IN,95,2023-09-16
8296,75,IN,32,2023-02-23
8297,1526,OUT,9,2024-06-25
8298,4308,OUT,1,2024-02-04
8299,3736,IN,72,2023-08-22
8300,2134,OUT,70,2024-11-23
8301,3148,IN,6,2024-10-02
8302,2096,OUT,88,2024-07-17
8303,4636,OUT,16,2024-09-19
8304,3848,OUT,29,2023-07-24
8305,4323,IN,58,2023-07-05
8306,2136,IN,76,2023-10-22
8307,1765,OUT,92,2024-02-12
8308,2034,IN,78,2024-09-27
8309,1183,OUT,72,2024-02-27
8310,4505,IN,19,2023-02-25
8311,4966,IN,86,2024-03-27
8312,4707,OUT,95,2023-03-11
8313,3297,IN,72,2024-03-31
8314,4088,OUT,97,2024-10-26
8315,2463,OUT,88,2024-11-16
8316,4829,OUT,84,2024-08-02
8317,3037,IN,92,2023-03-16
8318,1518,IN,9,2024-12-15
8319,1959,IN,78,2024-10-25
8320,2353,OUT,19,2023-05-22
8321,4481,OUT,40,2024-02-04
8322,655,IN,83,2023-03-30
8323,2159,OUT,7,2023-07-15
8324,2291,OUT,32,2023-03-28
8325,4365,OUT,15,2024-01-13
8326,1005,OUT,4,2023-07-31
8327,3165,OUT,75,2024-01-03
8328,2644,OUT,2,2024-10-26
8329,3992,IN,72,2023-07-27
8330,2901,OUT,55,2023-08-02
8331,214,OUT,60,2023-08-27
8332,4711,OUT,96,2023-11-20
8333,346,OUT,81,2023-09-08
8334,540,IN,72,2023-09-16
8335,4691,IN,93,2023-12-09
8336,3416,OUT,85,2023-12-20
8337,1710,OUT,74,2023-05-29
8338,1064,IN,45,2023-10-21
8339,3125,IN,3,2024-07-08
8340,3111,OUT,13,2023-06-25
8341,2179,IN,9,2023-02-05
8342,638,IN,65,2024-07-25
8343,843,IN,12,2024-01-15
8344,4199,OUT,81,2024-03-29
8345,4886,IN,54,2023-05-22
8346,2703,IN,46,2023-09-17
8347,3546,OUT,7,2023-01-02
8348,916,IN,33,2024-05-05
8349,3647,OUT,55,2024-08-28
8350,1862,IN,57,2023-03-31
8351,3157,IN,3,2023-11-05
8352,772,OUT,89,2023-03-30
8353,2546,IN,96,2023-12-12
8354,4477,IN,51,2023-08-17
8355,1902,OUT,74,2023-05-03
8356,4257,OUT,45,2023-01-02
8357,4585,OUT,43,2024-03-28
8358,3388,IN,95,2023-04-16
8359,3224,OUT,33,2023-11-10
8360,4507,OUT,98,2024-09-04
8361,4660,IN,76,2024-06-29
8362,2860,IN,36,2023-10-19
8363,962,OUT,12,2023-07-14
8364,3687,IN,46,2024-11-20
8365,2680,IN,33,2024-04-07
8366,3385,IN,15,2023-10-22
8367,4927,IN,33,2024-01-16
8368,1519,IN,73,2024-07-08
8369,4704,OUT,41,2023-03-22
8370,724,OUT,38,2023-05-20
8371,220,IN,70,2023-01-13
8372,1867,IN,91,2023-07-31
8373,1635,IN,57,2023-06-02
8374,4429,OUT,72,2024-05-07
8375,1639,OUT,57,2024-04-19
8376,3936,IN,50,2023-02-04
8377,3534,OUT,16,2023-01-31
8378,3632,IN,63,2023-11-16
8379,4216,OUT,96,2024-07-02
8380,4680,OUT,32,2024-01-20
8381,1620,IN,44,2024-04-30
8382,1108,IN,40,2023-06-19
8383,759,OUT,6,2024-03-30
8384,4487,OUT,51,2024-03-16
8385,1916,IN,91,2023-01-26
8386,4415,IN,55,2024-01-09
8387,764,OUT,60,2023-03-31
8388,3314,OUT,52,2024-05-29
8389,2772,OUT,54,2024-02-02
8390,3323,OUT,22,2023-08-24
8391,2009,OUT,20,2023-06-13
8392,3546,OUT,69,2024-06-13
8393,3439,IN,50,2023-12-27
8394,1154,OUT,52,2023-02-27
8395,681,IN,29,2024-02-18
8396,684,IN,52,2023-11-30
8397,1872,OUT,65,2024-04-30
8398,3146,IN,23,2023-01-06
8399,2013,OUT,4,2023-06-02
8400,167,OUT,13,2024-01-09
8401,500,IN,32,2023-04-03
8402,3412,IN,81,2024-06-10
8403,682,OUT,34,2023-10-11
8404,539,IN,50,2024-08-03
8405,1126,IN,1,2023-11-25
8406,96,IN,32,2024-07-08
8407,4551,IN,32,2023-08-18
8408,968,OUT,23,2023-01-01
8409,3241,OUT,93,2023-03-27
8410,412,OUT,4,2023-02-27
8411,1389,OUT,93,2024-07-16
8412,1428,OUT,25,2024-05-10
8413,617,IN,88,2024-09-16
8414,4387,OUT,44,2024-03-11
8415,4728,IN,74,2023-02-03
8416,1282,OUT,25,2023-07-04
8417,3729,IN,28,2023-02-01
8418,2552,IN,87,2024-04-01
8419,1579,IN,83,2023-11-25
8420,1355,OUT,46,2024-06-02
8421,2408,OUT,90,2024-05-04
8422,1170,IN,77,2023-11-14
8423,4227,OUT,86,2024-10-07
8424,3620,OUT,79,2024-05-24
8425,120,IN,97,2023-06-11
8426,4490,IN,62,2024-03-20
8427,1611,IN,85,2024-12-30
8428,4315,IN,84,2023-02-09
8429,2215,OUT,17,2024-01-23
8430,4358,OUT,65,2023-06-23
8431,2099,OUT,90,2023-05-24
8432,1152,IN,85,2023-04-06
8433,3742,IN,79,2023-11-26
8434,4280,OUT,6,2023-03-17
8435,701,OUT,60,2024-04-16
8436,4043,OUT,67,2024-08-05
8437,4760,OUT,41,2024-10-01
8438,195,IN,3,2023-07-07
8439,51,OUT,71,2024-08-29
8440,3981,IN,49,2024-11-28
8441,4263,IN,57,2024-09-14
8442,2845,OUT,45,2023-06-04
8443,968,OUT,86,2024-02-20
8444,2120,IN,97,2024-02-09
8445,3249,IN,24,2024-08-29
8446,4160,IN,57,2023-01-25
8447,738,IN,7,2023-02-20
8448,4830,OUT,68,2024-01-28
8449,175,OUT,5,2024-07-01
8450,1023,OUT,43,2024-07-17
8451,4322,OUT,54,2023-11-20
8452,3246,IN,5,2023-06-12
8453,1657,IN,72,2023-05-17
8454,4329,OUT,60,2024-04-28
8455,2065,IN,74,2023-02-03
8456,1076,OUT,82,2023-02-06
8457,4181,OUT,46,2024-03-04
8458,3415,OUT,86,2024-09-25
8459,613,OUT,16,2024-04-10
8460,2777,IN,54,2023-09-07
8461,137,OUT,24,2023-06-25
8462,3770,IN,8,2023-07-21
8463,737,OUT,48,2024-03-19
8464,2828,IN,11,2023-08-06
8465,242,OUT,20,2023-04-26
8466,1001,IN,87,2024-03-24
8467,2269,OUT,7,2024-05-08
8468,100,IN,55,2024-09-30
8469,461,OUT,13,2024-09-18
8470,1618,IN,60,2023-01-11
8471,4963,OUT,50,2023-08-31
8472,184,IN,80,2024-10-13
8473,447,IN,55,2023-09-23
8474,4832,IN,71,2024-02-24
8475,4875,IN,3,2024-05-05
8476,105,IN,62,2023-04-28
8477,4294,OUT,54,2024-09-30
8478,985,IN,81,2023-06-14
8479,3526,OUT,8,2023-01-22
8480,3364,OUT,40,2024-06-16
8481,4099,IN,14,2024-11-18
8482,2118,IN,38,2024-07-27
8483,4720,IN,43,2024-04-03
8484,3278,OUT,42,2024-01-21
8485,1353,OUT,56,2024-02-29
8486,3668,IN,13,2024-10-13
8487,3573,OUT,82,2023-07-24
8488,4736,OUT,64,2023-11-12
8489,4417,OUT,39,2023-05-11
8490,3176,OUT,67,2023-01-15
8491,3657,OUT,45,2024-04-12
8492,3457,IN,14,2024-04-16
8493,3597,OUT,93,2023-11-29
8494,3752,IN,39,2023-06-03
8495,4330,IN,90,2024-03-05
8496,1348,OUT,63,2023-07-28
8497,1816,IN,46,2023-08-22
8498,1679,IN,37,2024-01-26
8499,541,OUT,76,2024-05-29
8500,4336,IN,17,2024-02-12
8501,1364,IN,23,2024-11-20
8502,2443,OUT,16,2024-11-23
8503,1164,OUT,76,2023-03-08
8504,4545,IN,14,2024-04-08
8505,2906,OUT,13,2024-11-16
8506,3184,OUT,12,2024-05-29
8507,4181,OUT,24,2024-07-11
8508,698,IN,68,2024-09-23
8509,1962,IN,27,2023-12-18
8510,3551,IN,42,2023-03-26
8511,4155,IN,70,2024-08-09
8512,1551,IN,3,2023-01-31
8513,2453,OUT,59,2024-03-06
8514,3116,IN,7,2024-09-24
8515,3986,IN,46,2023-02-22
8516,2627,IN,32,2023-01-14
8517,2422,OUT,9,2023-01-06
8518,2297,IN,29,2024-08-14
8519,2844,OUT,14,2024-09-12
8520,3093,IN,42,2023-08-06
8521,1400,OUT,98,2024-03-24
8522,3921,IN,65,2024-11-14
8523,3324,OUT,39,2023-05-18
8524,2962,OUT,98,2024-11-14
8525,270,OUT,10,2023-02-22
8526,3872,OUT,5,2023-05-01
8527,3655,IN,24,2024-02-02
8528,4759,OUT,38,2024-12-30
8529,1668,IN,18,2024-06-20
8530,3556,IN,31,2024-12-01
8531,2665,OUT,26,2024-11-13
8532,984,OUT,5,2023-12-05
8533,2861,OUT,89,2024-02-12
8534,413,IN,13,2023-04-02
8535,261,IN,55,2024-07-26
8536,2907,OUT,3,2023-04-07
8537,4620,OUT,77,2024-12-02
8538,4825,OUT,69,2023-12-14
8539,2663,IN,53,2023-12-01
8540,1327,IN,83,2024-05-26
8541,382,IN,30,2024-11-09
8542,4257,OUT,80,2023-01-10
8543,1582,OUT,49,2024-04-20
8544,682,OUT,79,2023-05-03
8545,4510,IN,90,2024-05-12
8546,770,OUT,28,2023-04-17
8547,3510,IN,92,2024-12-18
8548,1331,IN,77,2023-12-11
8549,4824,OUT,30,2024-05-27
8550,302,IN,63,2024-11-28
8551,979,OUT,28,2024-12-16
8552,3857,IN,10,2023-03-21
8553,513,IN,23,2023-08-19
8554,1811,OUT,89,2024-07-11
8555,2424,IN,86,2023-09-02
8556,2996,IN,59,2024-09-10
8557,3684,OUT,59,2023-12-12
8558,3562,IN,93,2024-06-13
8559,3007,OUT,42,2024-05-18
8560,768,OUT,98,2024-07-26
8561,3657,OUT,7,2023-09-25
8562,4726,OUT,71,2024-03-16
8563,129,IN,64,2024-07-16
8564,3032,OUT,26,2024-05-10
8565,3293,IN,18,2024-04-13
8566,3361,OUT,23,2024-02-05
8567,4068,OUT,30,2024-09-14
8568,2727,IN,16,2024-04-04
8569,215,IN,74,2024-03-07
8570,1570,IN,77,2024-02-01
8571,3860,IN,14,2023-03-31
8572,1506,IN,31,2024-10-05
8573,493,OUT,44,2023-06-01
8574,4508,OUT,32,2023-04-17
8575,4313,OUT,99,2023-07-10
8576,188,OUT,9,2023-05-08
8577,3024,IN,62,2023-10-27
8578,4979,IN,42,2024-04-24
8579,1682,IN,56,2024-12-10
8580,2433,IN,58,2023-02-15
8581,4132,OUT,11,2024-12-15
8582,523,OUT,57,2023-04-25
8583,3319,IN,29,2023-07-06
8584,1936,OUT,98,2023-03-13
8585,2222,IN,19,2023-01-15
8586,2064,OUT,56,2024-01-03
8587,1699,IN,38,2023-03-23
8588,125,OUT,39,2023-05-26
8589,755,OUT,72,2024-10-26
8590,1023,OUT,59,2024-01-13
8591,2145,IN,48,2023-09-25
8592,1102,IN,2,2023-11-13
8593,3033,IN,19,2023-02-12
8594,1539,OUT,61,2024-11-23
8595,2263,OUT,32,2024-07-01
8596,3478,IN,75,2024-12-31
8597,2928,IN,61,2024-11-11
8598,292,OUT,63,2023-12-18
8599,15,OUT,93,2023-06-16
8600,390,IN,64,2024-09-26
8601,1916,OUT,42,2024-02-03
8602,2932,IN,7,2023-05-06
8603,74,IN,87,2023-11-06
8604,3509,OUT,65,2024-10-24
8605,3578,OUT,68,2023-10-18
8606,2831,OUT,36,2024-09-10
8607,2846,IN,78,2023-11-01
8608,3416,IN,99,2023-12-20
8609,2761,OUT,95,2024-05-30
8610,768,OUT,5,2023-06-16
8611,3228,OUT,16,2024-12-09
8612,4918,IN,90,2024-03-10
8613,3878,OUT,55,2023-06-24
8614,1007,OUT,73,2024-04-12
8615,4008,OUT,61,2024-09-16
8616,3567,OUT,56,2023-04-01
8617,510,IN,93,2023-04-21
8618,2743,IN,65,2024-08-21
8619,2601,IN,25,2023-09-19
8620,3046,OUT,66,2023-11-22
8621,433,OUT,57,2024-11-09
8622,1461,OUT,85,2023-03-29
8623,4454,OUT,18,2024-02-04
8624,2997,IN,9,2024-07-07
8625,285,IN,23,2023-01-07
8626,3222,OUT,79,2023-11-01
8627,3993,OUT,32,2023-11-01
8628,807,IN,9,2024-10-27
8629,2044,OUT,39,2024-05-08
8630,1611,OUT,61,2023-06-29
8631,3236,IN,49,2023-11-17
8632,1045,OUT,13,2023-12-21
8633,4627,IN,36,2023-07-21
8634,279,OUT,46,2024-10-31
8635,1884,IN,49,2024-12-02
8636,2794,OUT,7,2023-07-22
8637,4529,IN,55,2023-05-26
8638,1910,OUT,61,2023-09-23
8639,4100,OUT,1,2024-10-06
8640,766,IN,83,2023-09-05
8641,4714,OUT,36,2024-12-12
8642,717,OUT,39,2023-04-13
8643,1247,IN,38,2023-12-27
8644,3129,OUT,30,2023-05-10
8645,3366,OUT,29,2024-03-21
8646,3863,IN,32,2023-11-17
8647,3753,OUT,46,2023-03-29
8648,2098,IN,89,2024-05-24
8649,3500,IN,96,2023-07-07
8650,4083,OUT,71,2024-07-27
8651,558,OUT,33,2024-04-29
8652,69,IN,61,2024-08-02
8653,3288,IN,46,2023-10-11
8654,1877,OUT,40,2024-08-30
8655,248,IN,50,2024-07-03
8656,618,IN,57,2024-04-23
8657,2804,IN,60,2024-12-22
8658,1386,OUT,10,2023-12-29
8659,3640,IN,59,2023-05-22
8660,388,IN,16,2024-07-26
8661,3845,IN,78,2023-04-24
8662,3431,IN,36,2023-06-09
8663,3430,IN,38,2023-04-01
