product_id,product_name,brand,category,unit_cost,unit_price
3804,bed manage,CRAFTSMAN,Accessories,62.57,253.81
3805,will be,DEWALT,Outdoor,79.69,282.07
3806,from describe,STANLEY,Accessories,58.04,296.98
3807,energy provide,PORTER CABLE,Power Tools,43.87,131.03
3808,drive high,DEWALT,Accessories,65.79,297.46
3809,hold high,DEWALT,Outdoor,12.68,63.66
3810,other very,DEWALT,Accessories,118.15,90.99
3811,author message,DEWALT,Power Tools,33.93,44.92
3812,expert everything,CRAFTSMAN,Power Tools,16.15,96.09
3813,always everything,BOSTITCH,Accessories,101.52,235.02
3814,interview pass,CRAFTSMAN,Outdoor,118.35,258.82
3815,minute hot,CRAFTSMAN,Accessories,123.94,238.09
3816,type low,PORTER CABLE,Outdoor,79.09,196.7
3817,customer hear,PORTER CABLE,Hand Tools,38.75,163.91
3818,set page,BOSTITCH,Outdoor,113.21,218.44
3819,bad oil,PORTER CABLE,Hand Tools,107.96,129.43
3820,full color,BLACK+DECKER,Accessories,44.48,255.57
3821,town identify,BOSTITCH,Outdoor,136.48,209.61
3822,because enjoy,PORTER CABLE,Hand Tools,24.61,215.39
3823,fact little,BOSTITCH,Hand Tools,147.58,170.06
3824,present up,CRAFTSMAN,Hand Tools,130.43,267.86
3825,him crime,CRAFTSMAN,Power Tools,106.31,90.56
3826,television lay,BOSTITCH,Accessories,141.42,126.72
3827,already skin,BLACK+DECKER,Hand Tools,111.12,237.74
3828,eye whom,BLACK+DECKER,Outdoor,36.66,157.97
3829,no child,BOSTITCH,Hand Tools,71.9,268.98
3830,person board,PORTER CABLE,Power Tools,20.01,116.99
3831,few cell,STANLEY,Accessories,64.55,123.41
3832,young hour,BLACK+DECKER,Power Tools,113.82,268.85
3833,change beautiful,DEWALT,Power Tools,64.1,150.02
3834,floor where,CRAFTSMAN,Power Tools,56.24,164.51
3835,whose yard,BOSTITCH,Outdoor,93.35,113.17
3836,nor current,DEWALT,Accessories,132.11,97.47
3837,determine person,BOSTITCH,Accessories,16.66,203.67
3838,accept off,CRAFTSMAN,Outdoor,63.97,53.56
3839,officer poor,CRAFTSMAN,Accessories,32.15,266.2
3840,occur avoid,BLACK+DECKER,Power Tools,107.35,238.18
3841,training street,BLACK+DECKER,Accessories,24.8,73.41
3842,hold must,DEWALT,Outdoor,103.07,214.33
3843,society simple,BOSTITCH,Power Tools,50.07,188.74
3844,want about,CRAFTSMAN,Outdoor,37.85,71.67
3845,type material,DEWALT,Hand Tools,141.09,96.5
3846,candidate north,STANLEY,Power Tools,12.59,134.52
3847,environment marriage,DEWALT,Power Tools,71.29,215.79
3848,than pattern,PORTER CABLE,Accessories,13.03,198.84
3849,happen heart,DEWALT,Power Tools,77.7,169.03
3850,go lawyer,PORTER CABLE,Outdoor,80.15,235.15
3851,American pretty,PORTER CABLE,Accessories,55.03,232.22
3852,production sort,PORTER CABLE,Hand Tools,28.5,193.0
3853,guy small,STANLEY,Outdoor,62.69,240.36
3854,when year,DEWALT,Hand Tools,104.12,113.59
3855,require arm,DEWALT,Hand Tools,119.54,266.75
3856,company answer,STANLEY,Hand Tools,84.31,192.17
3857,nice according,CRAFTSMAN,Power Tools,92.58,250.26
3858,through book,BLACK+DECKER,Outdoor,38.09,172.96
3859,store since,DEWALT,Outdoor,50.23,81.16
3860,employee statement,BLACK+DECKER,Power Tools,32.67,171.87
3861,source safe,BOSTITCH,Accessories,44.9,123.91
3862,specific professional,BOSTITCH,Hand Tools,41.48,215.3
3863,thus send,STANLEY,Outdoor,82.72,153.22
3864,understand travel,BOSTITCH,Power Tools,88.78,254.11
3865,since school,BOSTITCH,Hand Tools,142.29,209.86
3866,course opportunity,CRAFTSMAN,Accessories,37.38,211.67
3867,owner up,CRAFTSMAN,Accessories,99.83,80.8
3868,reality strong,CRAFTSMAN,Hand Tools,124.42,295.59
3869,above skill,BOSTITCH,Accessories,88.43,255.67
3870,meeting real,STANLEY,Outdoor,45.7,240.92
3871,make include,PORTER CABLE,Outdoor,46.76,112.46
3872,include religious,PORTER CABLE,Outdoor,15.5,169.98
3873,tonight forget,BLACK+DECKER,Accessories,52.76,58.39
3874,why magazine,PORTER CABLE,Outdoor,114.24,170.77
3875,work important,PORTER CABLE,Power Tools,16.65,60.85
3876,physical share,CRAFTSMAN,Outdoor,40.7,174.85
3877,side court,CRAFTSMAN,Outdoor,108.87,201.64
3878,court visit,BOSTITCH,Accessories,119.57,129.25
3879,door group,BLACK+DECKER,Outdoor,73.74,159.59
3880,history whom,DEWALT,Hand Tools,107.73,265.18
3881,future ago,BLACK+DECKER,Power Tools,64.31,50.4
3882,decade natural,BLACK+DECKER,Accessories,32.39,241.69
3883,unit fly,STANLEY,Power Tools,65.74,67.81
3884,east them,BOSTITCH,Hand Tools,91.2,30.28
3885,phone career,STANLEY,Accessories,142.73,71.96
3886,step dinner,BLACK+DECKER,Accessories,19.63,234.21
3887,maybe task,BLACK+DECKER,Outdoor,81.04,133.44
3888,buy law,BLACK+DECKER,Power Tools,56.05,264.31
3889,live member,PORTER CABLE,Hand Tools,81.16,166.92
3890,cut than,STANLEY,Hand Tools,13.36,26.23
3891,begin stay,BLACK+DECKER,Accessories,53.82,220.68
3892,security nature,CRAFTSMAN,Outdoor,124.78,50.87
3893,wind western,BOSTITCH,Accessories,87.55,241.03
3894,level doctor,BOSTITCH,Accessories,73.08,67.07
3895,situation positive,CRAFTSMAN,Accessories,49.97,116.72
3896,huge police,BOSTITCH,Accessories,51.73,233.16
3897,would number,PORTER CABLE,Hand Tools,63.63,287.18
3898,bring business,PORTER CABLE,Hand Tools,126.98,124.0
3899,fine able,DEWALT,Accessories,145.41,252.23
3900,individual capital,DEWALT,Accessories,71.41,73.42
3901,traditional stand,DEWALT,Outdoor,65.07,246.01
3902,from car,BOSTITCH,Accessories,128.52,204.1
3903,upon rate,PORTER CABLE,Hand Tools,69.77,73.97
3904,computer long,PORTER CABLE,Power Tools,87.28,104.7
3905,believe which,PORTER CABLE,Hand Tools,42.33,56.9
3906,weight fall,CRAFTSMAN,Outdoor,114.09,127.23
3907,throughout law,PORTER CABLE,Hand Tools,84.48,77.02
3908,box act,CRAFTSMAN,Power Tools,123.26,200.32
3909,send organization,DEWALT,Accessories,119.3,298.46
3910,news time,DEWALT,Power Tools,40.1,23.36
3911,build live,BOSTITCH,Accessories,110.19,171.46
3912,office recently,DEWALT,Accessories,122.01,180.63
3913,change understand,BOSTITCH,Hand Tools,58.46,275.98
3914,sea guess,BLACK+DECKER,Hand Tools,34.17,161.68
3915,thought even,BLACK+DECKER,Hand Tools,10.37,172.24
3916,different total,STANLEY,Outdoor,73.13,152.06
3917,third half,BOSTITCH,Hand Tools,59.34,95.29
3918,kitchen a,STANLEY,Outdoor,87.69,35.69
3919,time war,STANLEY,Hand Tools,36.33,134.42
3920,give clearly,BLACK+DECKER,Accessories,130.35,34.73
3921,during network,BOSTITCH,Outdoor,46.09,174.14
3922,rate crime,BLACK+DECKER,Power Tools,41.7,106.04
3923,bar serious,STANLEY,Outdoor,77.3,169.41
3924,late expect,BOSTITCH,Outdoor,79.84,57.6
3925,cup feel,STANLEY,Power Tools,40.11,281.14
3926,name affect,PORTER CABLE,Outdoor,48.06,270.47
3927,three purpose,BOSTITCH,Accessories,33.76,73.2
3928,must color,BOSTITCH,Hand Tools,110.58,116.16
3929,enjoy specific,STANLEY,Power Tools,117.81,191.78
3930,really point,PORTER CABLE,Hand Tools,74.73,46.79
3931,degree pressure,CRAFTSMAN,Accessories,109.97,119.28
3932,media notice,BLACK+DECKER,Power Tools,113.03,90.31
3933,life hear,STANLEY,Hand Tools,29.36,276.34
3934,space fire,BOSTITCH,Hand Tools,145.26,258.7
3935,left Democrat,BLACK+DECKER,Accessories,124.94,182.35
3936,reveal special,BLACK+DECKER,Hand Tools,38.63,165.7
3937,better economic,BLACK+DECKER,Accessories,36.06,280.6
3938,resource job,CRAFTSMAN,Outdoor,27.59,281.08
3939,step there,DEWALT,Accessories,29.37,291.41
3940,share leader,STANLEY,Outdoor,114.74,55.11
3941,usually school,DEWALT,Power Tools,75.75,64.96
3942,floor she,DEWALT,Hand Tools,119.61,209.49
3943,toward billion,DEWALT,Accessories,114.48,171.6
3944,sure street,BLACK+DECKER,Accessories,94.65,25.17
3945,whether record,PORTER CABLE,Hand Tools,106.09,37.35
3946,happen do,BLACK+DECKER,Hand Tools,12.57,268.66
3947,collection visit,BLACK+DECKER,Power Tools,53.65,263.28
3948,much realize,BOSTITCH,Power Tools,99.3,120.04
3949,beat draw,BOSTITCH,Accessories,11.31,269.49
3950,threat produce,DEWALT,Power Tools,14.62,186.23
3951,agency purpose,BLACK+DECKER,Outdoor,129.26,245.65
3952,movie bar,DEWALT,Power Tools,105.76,139.68
3953,one send,BOSTITCH,Power Tools,47.15,51.75
3954,prepare agency,PORTER CABLE,Accessories,106.31,141.44
3955,current enter,STANLEY,Outdoor,120.94,148.04
3956,do best,DEWALT,Power Tools,52.95,174.26
3957,I quite,PORTER CABLE,Outdoor,15.05,49.56
3958,city management,STANLEY,Outdoor,140.59,297.59
3959,any follow,CRAFTSMAN,Outdoor,58.33,88.36
3960,idea organization,DEWALT,Hand Tools,24.91,75.59
3961,people bit,DEWALT,Hand Tools,78.86,167.5
3962,itself include,CRAFTSMAN,Hand Tools,117.59,170.42
3963,account because,CRAFTSMAN,Hand Tools,41.03,143.15
3964,know adult,DEWALT,Accessories,47.73,236.13
3965,quite win,CRAFTSMAN,Power Tools,43.98,164.66
3966,suggest avoid,BLACK+DECKER,Hand Tools,148.83,190.71
3967,born financial,STANLEY,Accessories,37.64,222.65
3968,for fire,STANLEY,Power Tools,90.57,27.01
3969,outside but,STANLEY,Hand Tools,139.54,179.78
3970,establish true,BLACK+DECKER,Power Tools,30.57,267.57
3971,smile pay,CRAFTSMAN,Hand Tools,145.92,24.87
3972,method space,PORTER CABLE,Accessories,142.65,133.45
3973,side cause,CRAFTSMAN,Outdoor,133.84,279.34
3974,important deal,DEWALT,Outdoor,40.04,118.88
3975,buy whole,BOSTITCH,Power Tools,98.77,148.44
3976,production town,STANLEY,Accessories,116.52,294.83
3977,mission glass,CRAFTSMAN,Outdoor,148.04,75.81
3978,seek loss,PORTER CABLE,Hand Tools,35.26,38.27
3979,box politics,DEWALT,Outdoor,117.24,260.64
3980,toward board,BLACK+DECKER,Power Tools,57.43,263.17
3981,great month,BLACK+DECKER,Power Tools,34.59,152.18
3982,defense choose,PORTER CABLE,Accessories,68.99,163.98
3983,newspaper since,DEWALT,Power Tools,121.14,254.03
3984,piece spring,STANLEY,Outdoor,75.08,226.8
3985,character discussion,CRAFTSMAN,Outdoor,85.25,94.24
3986,eat than,DEWALT,Outdoor,149.32,24.73
3987,notice player,BLACK+DECKER,Outdoor,65.88,154.32
3988,star simply,PORTER CABLE,Accessories,96.16,260.5
3989,wrong price,PORTER CABLE,Hand Tools,61.13,270.83
3990,lot able,CRAFTSMAN,Hand Tools,64.99,287.74
3991,meeting professor,PORTER CABLE,Accessories,107.39,266.28
3992,level charge,PORTER CABLE,Power Tools,141.3,182.41
3993,movement stage,DEWALT,Hand Tools,85.93,144.49
3994,one fact,STANLEY,Power Tools,117.58,236.96
3995,contain everybody,CRAFTSMAN,Hand Tools,22.49,227.15
3996,anyone very,DEWALT,Power Tools,39.56,170.68
3997,read summer,STANLEY,Accessories,80.3,44.45
3998,ask leader,DEWALT,Outdoor,12.8,279.3
3999,instead economic,BOSTITCH,Power Tools,45.4,147.57
4000,space community,DEWALT,Outdoor,82.44,121.73
4001,class save,PORTER CABLE,Power Tools,12.09,196.28
4002,address movement,STANLEY,Power Tools,47.04,208.67
4003,type official,CRAFTSMAN,Power Tools,81.96,78.99
4004,single room,CRAFTSMAN,Power Tools,90.24,254.34
4005,loss north,STANLEY,Power Tools,139.61,101.18
4006,participant resource,PORTER CABLE,Outdoor,100.35,72.27
4007,board door,BLACK+DECKER,Power Tools,68.06,133.79
4008,station Republican,DEWALT,Outdoor,140.25,224.56
4009,choice cause,PORTER CABLE,Accessories,119.88,290.33
4010,build begin,BOSTITCH,Hand Tools,38.0,246.6
4011,finish go,STANLEY,Power Tools,28.32,283.3
4012,report travel,DEWALT,Hand Tools,104.61,59.37
4013,eight subject,CRAFTSMAN,Outdoor,88.38,39.93
4014,then shake,BLACK+DECKER,Accessories,120.55,176.16
4015,child adult,BOSTITCH,Accessories,113.43,101.28
4016,particular cut,CRAFTSMAN,Accessories,97.53,251.86
4017,case measure,STANLEY,Hand Tools,148.09,208.16
4018,budget particular,DEWALT,Outdoor,84.7,291.8
4019,citizen central,STANLEY,Power Tools,25.83,91.34
4020,kitchen police,DEWALT,Power Tools,125.96,156.02
4021,space strategy,PORTER CABLE,Outdoor,45.26,160.35
4022,that life,BLACK+DECKER,Hand Tools,118.82,86.97
4023,fund send,PORTER CABLE,Power Tools,143.99,185.23
4024,body leave,PORTER CABLE,Outdoor,107.55,144.12
4025,always else,STANLEY,Power Tools,93.44,145.08
4026,little or,BLACK+DECKER,Accessories,74.45,121.57
4027,speak skin,DEWALT,Power Tools,61.02,24.74
4028,agent however,DEWALT,Hand Tools,59.42,166.19
4029,fire region,BOSTITCH,Outdoor,99.09,113.87
4030,arrive him,CRAFTSMAN,Hand Tools,115.18,20.37
4031,image prove,BOSTITCH,Outdoor,104.99,106.22
4032,near go,BOSTITCH,Accessories,37.78,98.02
4033,allow keep,DEWALT,Outdoor,79.16,130.17
4034,avoid conference,STANLEY,Power Tools,120.83,56.92
4035,lay let,PORTER CABLE,Power Tools,76.6,162.15
4036,player drug,PORTER CABLE,Accessories,85.13,213.88
4037,ever not,PORTER CABLE,Outdoor,117.96,196.45
4038,imagine former,BLACK+DECKER,Accessories,102.58,245.05
4039,hour energy,DEWALT,Power Tools,67.31,146.56
4040,its doctor,STANLEY,Hand Tools,135.36,165.35
4041,ten quality,BLACK+DECKER,Accessories,32.76,246.91
4042,quite buy,CRAFTSMAN,Hand Tools,149.37,139.76
4043,sit open,STANLEY,Hand Tools,26.64,216.45
4044,suffer foreign,BOSTITCH,Outdoor,12.09,141.69
4045,bill happen,STANLEY,Accessories,134.6,136.97
4046,site hundred,STANLEY,Hand Tools,44.29,232.86
4047,Mr though,PORTER CABLE,Hand Tools,112.16,68.95
4048,significant spend,STANLEY,Outdoor,123.54,114.8
4049,security glass,BOSTITCH,Outdoor,130.26,82.77
4050,research cell,BOSTITCH,Power Tools,148.82,120.55
4051,camera despite,DEWALT,Hand Tools,51.17,84.5
4052,Mrs walk,STANLEY,Power Tools,109.43,182.23
4053,stay actually,PORTER CABLE,Hand Tools,26.16,243.49
4054,series produce,STANLEY,Power Tools,66.95,240.25
4055,reflect example,CRAFTSMAN,Outdoor,128.72,122.06
4056,weight Congress,CRAFTSMAN,Accessories,61.47,296.85
4057,imagine box,PORTER CABLE,Outdoor,92.75,186.28
4058,notice always,DEWALT,Power Tools,80.53,131.83
4059,at clearly,DEWALT,Power Tools,100.43,253.95
4060,them ask,BOSTITCH,Accessories,146.21,224.36
4061,mention level,BOSTITCH,Hand Tools,17.8,229.8
4062,entire bring,BLACK+DECKER,Power Tools,90.35,74.92
4063,seat manager,PORTER CABLE,Power Tools,130.82,151.13
4064,production still,STANLEY,Power Tools,77.39,261.31
4065,sister until,PORTER CABLE,Accessories,20.99,161.13
4066,car kid,BLACK+DECKER,Outdoor,88.48,211.37
4067,also remember,BOSTITCH,Power Tools,56.49,184.62
4068,admit continue,PORTER CABLE,Accessories,31.69,255.86
4069,pull figure,PORTER CABLE,Power Tools,128.86,99.68
4070,writer simple,BOSTITCH,Hand Tools,83.02,181.13
4071,recently school,BLACK+DECKER,Accessories,140.66,54.51
4072,government consider,BOSTITCH,Power Tools,122.84,213.26
4073,with protect,DEWALT,Accessories,107.02,224.95
4074,necessary which,STANLEY,Power Tools,10.7,31.99
4075,whole attorney,BOSTITCH,Outdoor,69.9,209.22
4076,federal inside,BLACK+DECKER,Power Tools,37.65,136.11
4077,kid might,CRAFTSMAN,Accessories,137.51,54.75
4078,her energy,DEWALT,Hand Tools,34.44,137.57
4079,answer let,CRAFTSMAN,Hand Tools,50.05,74.39
4080,approach person,BOSTITCH,Hand Tools,82.36,136.36
4081,beat rich,DEWALT,Power Tools,46.87,127.61
4082,learn off,STANLEY,Outdoor,39.38,226.75
4083,economy produce,BOSTITCH,Power Tools,93.87,236.78
4084,bar under,STANLEY,Hand Tools,22.45,189.97
4085,nice add,PORTER CABLE,Accessories,18.14,26.35
4086,into herself,CRAFTSMAN,Hand Tools,62.11,280.69
4087,a personal,DEWALT,Accessories,110.89,212.15
4088,religious successful,STANLEY,Outdoor,87.67,29.57
4089,sign benefit,BLACK+DECKER,Accessories,69.2,249.27
4090,up goal,STANLEY,Power Tools,89.21,76.07
4091,station final,BLACK+DECKER,Power Tools,61.16,182.18
4092,special physical,BOSTITCH,Power Tools,141.06,150.66
4093,its fund,DEWALT,Accessories,17.69,137.55
4094,him less,STANLEY,Power Tools,104.27,269.12
4095,perform teacher,STANLEY,Power Tools,134.78,142.46
4096,state every,DEWALT,Power Tools,122.54,41.1
4097,into age,STANLEY,Outdoor,35.77,285.06
4098,finish break,BLACK+DECKER,Accessories,51.43,277.75
4099,skill challenge,STANLEY,Accessories,110.39,211.64
4100,worker face,CRAFTSMAN,Hand Tools,21.8,151.01
4101,economic feel,BOSTITCH,Accessories,123.66,46.0
4102,deal trip,PORTER CABLE,Outdoor,110.65,241.41
4103,get significant,BLACK+DECKER,Accessories,112.14,41.13
4104,tell character,CRAFTSMAN,Outdoor,24.03,39.21
4105,public help,BOSTITCH,Outdoor,110.49,170.47
4106,available city,DEWALT,Accessories,105.17,64.84
4107,important open,BLACK+DECKER,Hand Tools,126.33,22.16
4108,there nor,PORTER CABLE,Power Tools,15.82,138.47
4109,knowledge bag,BOSTITCH,Power Tools,13.24,58.42
4110,purpose way,PORTER CABLE,Accessories,62.22,64.94
4111,prepare thank,DEWALT,Accessories,30.83,41.53
4112,size between,DEWALT,Outdoor,88.17,77.43
4113,partner official,BLACK+DECKER,Accessories,138.43,220.34
4114,during run,STANLEY,Outdoor,64.81,246.5
4115,put eye,DEWALT,Hand Tools,128.29,146.71
4116,move capital,BOSTITCH,Accessories,10.03,161.84
4117,during which,STANLEY,Power Tools,33.59,29.14
4118,face pressure,CRAFTSMAN,Power Tools,14.26,39.41
4119,possible huge,PORTER CABLE,Accessories,55.94,92.12
4120,leg summer,STANLEY,Outdoor,137.15,172.29
4121,star nearly,PORTER CABLE,Power Tools,23.57,227.07
4122,full wall,STANLEY,Outdoor,94.9,189.4
4123,do piece,CRAFTSMAN,Accessories,73.21,129.8
4124,different act,DEWALT,Accessories,141.39,53.13
4125,grow leg,CRAFTSMAN,Power Tools,27.15,238.62
4126,conference medical,DEWALT,Accessories,39.68,121.86
4127,action first,DEWALT,Hand Tools,14.14,226.1
4128,to young,PORTER CABLE,Hand Tools,70.75,163.63
4129,practice fall,BOSTITCH,Power Tools,48.9,226.83
4130,stuff rise,CRAFTSMAN,Hand Tools,131.79,274.04
4131,attention knowledge,STANLEY,Outdoor,94.69,277.89
4132,land sign,CRAFTSMAN,Power Tools,95.97,169.83
4133,suggest child,PORTER CABLE,Power Tools,84.47,163.22
4134,recognize loss,DEWALT,Outdoor,22.86,94.39
4135,act address,PORTER CABLE,Hand Tools,72.3,282.02
4136,show stuff,BLACK+DECKER,Hand Tools,149.93,148.22
4137,four cultural,BLACK+DECKER,Hand Tools,126.93,55.73
4138,successful west,STANLEY,Power Tools,135.08,141.16
4139,big down,PORTER CABLE,Power Tools,125.25,55.57
4140,stay law,STANLEY,Hand Tools,24.43,160.71
4141,TV letter,STANLEY,Accessories,41.84,177.16
4142,really chance,BLACK+DECKER,Hand Tools,10.44,114.57
4143,off dream,STANLEY,Outdoor,52.49,40.06
4144,exactly involve,BLACK+DECKER,Power Tools,25.21,284.18
4145,plan raise,DEWALT,Outdoor,76.19,236.54
4146,table card,PORTER CABLE,Outdoor,104.8,254.89
4147,for professional,STANLEY,Power Tools,132.43,122.72
4148,question read,BLACK+DECKER,Accessories,114.89,233.03
4149,put enter,CRAFTSMAN,Hand Tools,141.4,155.9
4150,range choose,STANLEY,Outdoor,17.55,76.3
4151,billion win,BOSTITCH,Power Tools,11.71,54.84
4152,member they,DEWALT,Outdoor,102.59,116.61
4153,hand tonight,DEWALT,Hand Tools,50.51,58.51
4154,front design,CRAFTSMAN,Accessories,45.49,299.52
4155,trouble red,BLACK+DECKER,Accessories,56.32,33.77
4156,live husband,STANLEY,Accessories,47.77,143.52
4157,case appear,BLACK+DECKER,Power Tools,81.6,146.59
4158,nothing including,DEWALT,Power Tools,71.62,104.18
4159,lead speak,BLACK+DECKER,Accessories,81.74,179.98
4160,teach right,DEWALT,Hand Tools,104.18,61.99
4161,allow director,BLACK+DECKER,Hand Tools,64.2,239.5
4162,last teacher,CRAFTSMAN,Power Tools,45.18,113.09
4163,government true,PORTER CABLE,Accessories,33.27,185.58
4164,size our,CRAFTSMAN,Hand Tools,58.93,220.38
4165,leave system,CRAFTSMAN,Hand Tools,113.85,268.93
4166,either beat,PORTER CABLE,Hand Tools,115.94,254.02
4167,security president,PORTER CABLE,Power Tools,103.37,190.33
4168,always term,STANLEY,Accessories,42.76,128.75
4169,establish teach,STANLEY,Outdoor,92.33,160.9
4170,do my,CRAFTSMAN,Accessories,89.9,235.25
4171,involve service,CRAFTSMAN,Accessories,77.8,265.71
4172,media follow,DEWALT,Power Tools,87.0,49.06
4173,attack require,DEWALT,Hand Tools,78.85,127.76
4174,likely under,STANLEY,Hand Tools,89.16,237.31
4175,man painting,BOSTITCH,Power Tools,110.17,140.86
4176,dark late,BOSTITCH,Power Tools,25.35,113.02
4177,role wide,STANLEY,Power Tools,114.95,135.17
4178,certain accept,DEWALT,Power Tools,29.02,188.8
4179,early laugh,DEWALT,Power Tools,19.33,299.95
4180,unit though,BOSTITCH,Outdoor,146.65,158.04
4181,half individual,BLACK+DECKER,Accessories,143.98,78.38
4182,rock forget,BLACK+DECKER,Accessories,18.46,65.6
4183,way life,DEWALT,Accessories,72.06,31.86
4184,scene open,BLACK+DECKER,Hand Tools,36.07,176.47
4185,which carry,PORTER CABLE,Outdoor,77.95,172.48
4186,thousand help,STANLEY,Accessories,126.22,77.47
4187,race own,STANLEY,Hand Tools,143.09,214.69
4188,certain sort,DEWALT,Outdoor,98.8,227.51
4189,role water,CRAFTSMAN,Outdoor,59.55,92.55
4190,five learn,BOSTITCH,Hand Tools,94.47,116.35
4191,popular suggest,DEWALT,Outdoor,53.68,297.33
4192,weight so,BLACK+DECKER,Hand Tools,137.38,124.79
4193,item institution,BOSTITCH,Accessories,131.86,233.02
4194,same president,CRAFTSMAN,Hand Tools,88.15,146.76
4195,middle ability,BLACK+DECKER,Outdoor,55.47,242.14
4196,create just,PORTER CABLE,Accessories,51.07,235.33
4197,us oil,BLACK+DECKER,Accessories,14.68,206.97
4198,several control,PORTER CABLE,Power Tools,124.21,259.34
4199,commercial detail,BOSTITCH,Power Tools,73.05,282.98
4200,story kid,PORTER CABLE,Outdoor,55.52,182.4
4201,remember her,BOSTITCH,Hand Tools,75.96,86.49
4202,degree I,BOSTITCH,Hand Tools,124.62,131.62
4203,possible better,BOSTITCH,Outdoor,27.45,232.33
4204,action seven,BOSTITCH,Accessories,130.07,202.25
4205,race bed,BOSTITCH,Outdoor,135.65,69.78
4206,something film,BLACK+DECKER,Outdoor,142.54,34.35
4207,century see,BOSTITCH,Accessories,65.65,211.23
4208,agreement prove,BLACK+DECKER,Hand Tools,40.4,90.3
4209,certain hit,BOSTITCH,Outdoor,62.31,159.91
4210,evening left,PORTER CABLE,Hand Tools,56.61,229.09
4211,her painting,BOSTITCH,Outdoor,34.66,177.55
4212,apply available,CRAFTSMAN,Accessories,95.02,43.32
4213,decide interesting,BOSTITCH,Accessories,76.73,71.96
4214,theory ball,BOSTITCH,Power Tools,131.2,81.41
4215,executive more,PORTER CABLE,Accessories,14.5,92.2
4216,government market,STANLEY,Power Tools,100.14,178.31
4217,else similar,PORTER CABLE,Outdoor,116.81,161.11
4218,fast somebody,CRAFTSMAN,Hand Tools,116.33,76.88
4219,receive forget,STANLEY,Accessories,134.05,38.92
4220,lead concern,DEWALT,Accessories,112.06,68.0
4221,voice himself,DEWALT,Accessories,139.89,295.63
4222,defense along,CRAFTSMAN,Outdoor,56.57,151.19
4223,stop like,PORTER CABLE,Power Tools,80.45,262.86
4224,risk yeah,BLACK+DECKER,Outdoor,11.97,257.65
4225,conference effort,CRAFTSMAN,Hand Tools,10.97,163.23
4226,three side,STANLEY,Outdoor,43.62,217.87
4227,truth dream,STANLEY,Hand Tools,24.11,73.97
4228,color player,BOSTITCH,Accessories,46.43,212.75
4229,chair film,DEWALT,Hand Tools,34.79,96.27
4230,grow pressure,STANLEY,Hand Tools,13.99,252.98
4231,bed travel,CRAFTSMAN,Power Tools,137.3,43.44
4232,movie worry,STANLEY,Hand Tools,11.15,236.48
4233,approach new,CRAFTSMAN,Hand Tools,113.05,47.98
4234,ok chair,BLACK+DECKER,Outdoor,31.3,266.73
4235,price training,BOSTITCH,Accessories,137.71,105.18
4236,throw money,DEWALT,Outdoor,134.99,203.23
4237,story often,STANLEY,Outdoor,101.55,156.5
4238,seem sort,CRAFTSMAN,Accessories,104.11,122.56
4239,bit lay,PORTER CABLE,Accessories,10.75,200.72
4240,kitchen it,DEWALT,Hand Tools,147.88,285.31
4241,its father,BLACK+DECKER,Hand Tools,132.9,31.56
4242,prepare himself,CRAFTSMAN,Power Tools,135.31,277.28
4243,national red,BOSTITCH,Outdoor,102.29,190.54
4244,two pick,BOSTITCH,Accessories,58.27,246.05
4245,condition more,BLACK+DECKER,Hand Tools,135.11,127.48
4246,imagine green,BLACK+DECKER,Accessories,50.81,152.12
4247,by everything,BOSTITCH,Hand Tools,88.78,263.28
4248,necessary need,STANLEY,Power Tools,23.96,136.16
4249,vote big,STANLEY,Power Tools,139.07,169.7
4250,response practice,CRAFTSMAN,Accessories,29.71,25.65
4251,may threat,PORTER CABLE,Power Tools,41.49,64.41
4252,southern get,CRAFTSMAN,Accessories,88.14,199.67
4253,marriage student,PORTER CABLE,Hand Tools,116.97,220.75
4254,really page,BLACK+DECKER,Outdoor,96.71,183.13
4255,beyond society,DEWALT,Power Tools,42.5,60.13
4256,rest pretty,CRAFTSMAN,Hand Tools,10.13,144.71
4257,again action,CRAFTSMAN,Outdoor,116.0,119.43
4258,line agency,PORTER CABLE,Outdoor,147.93,158.79
4259,affect project,BLACK+DECKER,Outdoor,123.39,263.69
4260,do improve,BLACK+DECKER,Hand Tools,74.43,237.24
4261,Republican left,PORTER CABLE,Hand Tools,136.53,43.52
4262,sure ok,BLACK+DECKER,Accessories,67.38,269.29
4263,author green,BOSTITCH,Outdoor,83.49,152.09
4264,probably doctor,STANLEY,Outdoor,76.8,228.28
4265,instead market,BOSTITCH,Outdoor,72.67,59.21
4266,space number,DEWALT,Accessories,118.53,207.8
4267,song sing,CRAFTSMAN,Outdoor,83.75,86.17
4268,plan word,DEWALT,Hand Tools,54.34,142.75
4269,person eight,CRAFTSMAN,Outdoor,46.14,24.72
4270,dinner institution,STANLEY,Power Tools,15.28,62.45
4271,figure product,BLACK+DECKER,Hand Tools,91.65,45.78
4272,car service,BOSTITCH,Accessories,42.19,87.13
4273,visit movie,PORTER CABLE,Outdoor,30.74,48.01
4274,knowledge one,BOSTITCH,Power Tools,101.54,213.73
4275,central expect,STANLEY,Accessories,105.37,28.13
4276,and pattern,DEWALT,Accessories,115.3,192.97
4277,audience world,PORTER CABLE,Hand Tools,80.5,59.4
4278,pull cut,BLACK+DECKER,Accessories,135.17,284.65
